,demand,photovoltaic,wind,ecars
tX4949,37476,3,20311,0.02859057
tX4950,36779,220,18718,0.02970739
tX4951,37306,1694,16834,0.11279875
tX4952,39292,5074,14792,0.27764128
tX4953,42613,9799,14186,0.52579853
tX4954,45567,14574,13585,0.46012955
tX4955,47404,18248,12670,0.3473308
tX4956,48960,20505,11351,0.27697119
tX4957,48861,21578,9960,0.33616261
tX4958,46830,21155,8848,0.41255305
tX4959,45529,19556,7643,0.46817065
tX4960,44573,16915,6130,0.48157248
tX4961,43825,12922,4646,0.57203484
tX4962,45023,8595,3479,0.75429975
tX4963,46302,4521,2429,0.92316283
tX4964,46830,1665,2154,1
tX4965,46087,286,2451,0.9412553
tX4966,45877,11,2836,0.76100067
tX4967,45211,0,3932,0.58431986
tX4968,42574,0,5298,0.47554166
tX4969,40178,0,6613,0.34867099
tX4970,38790,0,7582,0.19410319
tX4971,37802,0,7756,0.10297074
tX4972,37808,0,8089,0.04936341
tX4973,39352,1,8267,0.02859057
tX4974,43320,99,8300,0.02970739
tX4975,51130,747,8634,0.11279875
tX4976,57399,2345,9282,0.27764128
tX4977,61123,4616,9706,0.52579853
tX4978,62232,7498,10120,0.46012955
tX4979,64384,10017,10778,0.3473308
tX4980,66012,11943,11309,0.27697119
tX4981,65479,12957,12009,0.33616261
tX4982,65026,13104,12870,0.41255305
tX4983,63538,13082,13645,0.46817065
tX4984,62688,12173,14308,0.48157248
tX4985,61238,10105,15096,0.57203484
tX4986,60558,7826,15556,0.75429975
tX4987,59873,4898,14915,0.92316283
tX4988,58814,2067,14179,1
tX4989,56022,386,12904,0.9412553
tX4990,54939,8,13226,0.76100067
tX4991,52384,0,13893,0.58431986
tX4992,47663,0,14660,0.47554166
tX4993,44638,0,15449,0.34867099
tX4994,43089,0,15998,0.19410319
tX4995,42303,0,16304,0.10297074
tX4996,42221,0,16105,0.04936341
tX4997,43174,1,16214,0.02859057
tX4998,46044,126,16079,0.02970739
tX4999,53124,1151,16605,0.11279875
tX5000,58795,3412,16958,0.27764128
tX5001,61946,6270,18443,0.52579853
tX5002,64090,9221,20211,0.46012955
tX5003,66351,11447,21022,0.3473308
tX5004,67733,12666,21498,0.27697119
tX5005,66243,13795,21835,0.33616261
tX5006,65437,14716,22237,0.41255305
tX5007,64891,14408,22142,0.46817065
tX5008,63730,13261,21868,0.48157248
tX5009,62524,10366,21394,0.57203484
tX5010,61936,6906,20589,0.75429975
tX5011,60910,3585,18913,0.92316283
tX5012,59978,1439,16854,1
tX5013,56528,234,14576,0.9412553
tX5014,54715,5,13467,0.76100067
tX5015,51438,0,13144,0.58431986
tX5016,47296,0,13366,0.47554166
tX5017,44831,0,13639,0.34867099
tX5018,43287,0,13833,0.19410319
tX5019,42123,0,13972,0.10297074
tX5020,42230,0,13798,0.04936341
tX5021,43120,1,13661,0.02859057
tX5022,46395,123,13154,0.02970739
tX5023,53098,1090,12835,0.11279875
tX5024,58756,3364,12929,0.27764128
tX5025,61930,6762,14530,0.52579853
tX5026,63949,9838,15720,0.46012955
tX5027,65585,12101,16032,0.3473308
tX5028,67347,12334,16095,0.27697119
tX5029,66608,12350,16060,0.33616261
tX5030,65624,12095,16159,0.41255305
tX5031,64395,12147,17309,0.46817065
tX5032,64013,11210,18857,0.48157248
tX5033,62764,10138,19555,0.57203484
tX5034,62597,7807,20104,0.75429975
tX5035,60919,4754,19962,0.92316283
tX5036,60142,2129,19319,1
tX5037,57927,453,18136,0.9412553
tX5038,56613,5,18201,0.76100067
tX5039,53778,0,18866,0.58431986
tX5040,49294,0,19554,0.47554166
tX5041,46220,0,20142,0.34867099
tX5042,44145,0,20045,0.19410319
tX5043,42939,0,20140,0.10297074
tX5044,42817,0,19786,0.04936341
tX5045,44066,1,19446,0.02859057
tX5046,47251,156,19118,0.02970739
tX5047,54054,1496,18658,0.11279875
tX5048,60156,4637,18328,0.27764128
tX5049,63162,8845,18410,0.52579853
tX5050,64909,12759,18985,0.46012955
tX5051,66921,15529,19306,0.3473308
tX5052,69100,16624,19217,0.27697119
tX5053,68412,16686,19124,0.33616261
tX5054,66903,16647,18793,0.41255305
tX5055,66556,15927,18536,0.46817065
tX5056,64657,14252,18150,0.48157248
tX5057,63161,11903,17599,0.57203484
tX5058,62121,8411,16813,0.75429975
tX5059,60935,5057,16018,0.92316283
tX5060,59447,2134,14494,1
tX5061,56244,413,11954,0.9412553
tX5062,54441,6,11191,0.76100067
tX5063,51732,0,11007,0.58431986
tX5064,47421,0,10611,0.47554166
tX5065,44080,0,10457,0.34867099
tX5066,42237,0,9981,0.19410319
tX5067,41055,0,9640,0.10297074
tX5068,41092,0,9515,0.04936341
tX5069,41981,1,9243,0.02859057
tX5070,45015,161,8787,0.02970739
tX5071,51463,1558,8135,0.11279875
tX5072,57079,5226,6650,0.27764128
tX5073,60471,10394,5737,0.52579853
tX5074,61782,15347,5948,0.46012955
tX5075,63959,18498,5764,0.3473308
tX5076,64418,20018,5472,0.27697119
tX5077,64068,20760,5428,0.33616261
tX5078,62555,20926,5535,0.41255305
tX5079,60683,20363,5145,0.46817065
tX5080,58953,18698,4545,0.48157248
tX5081,57737,15636,3801,0.57203484
tX5082,57283,11235,3238,0.75429975
tX5083,56229,6365,2620,0.92316283
tX5084,54785,2560,2188,1
tX5085,53312,496,1878,0.9412553
tX5086,54441,8,2732,0.76100067
tX5087,51732,0,3582,0.58431986
tX5088,47421,0,4013,0.47554166
tX5089,44494,0,4041,0.34867099
tX5090,42150,0,3992,0.19410319
tX5091,40878,0,4092,0.10297074
tX5092,40515,0,4447,0.04936341
tX5093,40183,0,4732,0.02859057
tX5094,40494,147,4760,0.02970739
tX5095,41749,1394,4794,0.11279875
tX5096,45070,4549,4165,0.27764128
tX5097,49135,8476,2454,0.52579853
tX5098,52233,12338,1662,0.46012955
tX5099,53869,15620,1593,0.3473308
tX5100,54808,17739,1595,0.27697119
tX5101,51956,18869,1443,0.33616261
tX5102,49824,19519,1189,0.41255305
tX5103,49046,18475,958,0.46817065
tX5104,48049,15218,819,0.48157248
tX5105,47346,11466,778,0.57203484
tX5106,48296,7690,845,0.75429975
tX5107,48449,4156,1029,0.92316283
tX5108,47707,1660,1366,1
tX5109,45489,352,2049,0.9412553
tX5110,44978,7,3136,0.76100067
tX5111,43600,0,3788,0.58431986
tX5112,40384,0,3703,0.47554166
tX5113,37650,0,3134,0.34867099
tX5114,36078,0,2614,0.19410319
tX5115,34878,0,1958,0.10297074
tX5116,34330,0,1563,0.04936341
tX5117,33983,0,1250,0.02859057
tX5118,33585,143,1184,0.02970739
tX5119,34070,1290,1345,0.11279875
tX5120,36664,4400,1511,0.27764128
tX5121,40056,8843,1137,0.52579853
tX5122,43131,13446,918,0.46012955
tX5123,45390,16796,989,0.3473308
tX5124,46720,19742,930,0.27697119
tX5125,46405,21954,800,0.33616261
tX5126,45204,22642,745,0.41255305
tX5127,44110,21627,806,0.46817065
tX5128,43428,19067,814,0.48157248
tX5129,43354,15074,712,0.57203484
tX5130,44334,10398,651,0.75429975
tX5131,45356,5740,759,0.92316283
tX5132,45774,2226,1073,1
tX5133,45361,418,1814,0.9412553
tX5134,45947,8,3338,0.76100067
tX5135,45731,0,4800,0.58431986
tX5136,42496,0,5701,0.47554166
tX5137,39897,0,5924,0.34867099
tX5138,38349,0,6110,0.19410319
tX5139,37691,0,6370,0.10297074
tX5140,37924,0,6365,0.04936341
tX5141,38920,0,6578,0.02859057
tX5142,41934,146,6877,0.02970739
tX5143,49573,1490,7200,0.11279875
tX5144,55576,5178,6417,0.27764128
tX5145,59076,10310,4680,0.52579853
tX5146,61027,15478,3903,0.46012955
tX5147,63113,19829,3760,0.3473308
tX5148,64697,22684,3791,0.27697119
tX5149,64332,24036,4083,0.33616261
tX5150,63649,24156,4364,0.41255305
tX5151,62832,22957,4635,0.46817065
tX5152,61990,20393,4813,0.48157248
tX5153,60583,16520,4726,0.57203484
tX5154,59687,11417,4211,0.75429975
tX5155,58577,6155,3599,0.92316283
tX5156,57485,2265,3419,1
tX5157,55074,370,4071,0.9412553
tX5158,53921,4,5469,0.76100067
tX5159,51133,0,6784,0.58431986
tX5160,47126,0,7339,0.47554166
tX5161,44100,0,7473,0.34867099
tX5162,42192,0,6906,0.19410319
tX5163,41010,0,6255,0.10297074
tX5164,41285,0,6425,0.04936341
tX5165,42062,0,7007,0.02859057
tX5166,44977,113,7918,0.02970739
tX5167,51383,1357,7809,0.11279875
tX5168,57362,4469,6445,0.27764128
tX5169,60762,8741,4387,0.52579853
tX5170,61733,13011,3471,0.46012955
tX5171,63148,15848,4014,0.3473308
tX5172,64653,17291,5325,0.27697119
tX5173,64445,17133,6191,0.33616261
tX5174,65550,16034,6412,0.41255305
tX5175,64091,13759,7042,0.46817065
tX5176,62091,11438,7586,0.48157248
tX5177,61276,8889,7246,0.57203484
tX5178,60638,6546,8371,0.75429975
tX5179,60192,3617,9565,0.92316283
tX5180,59069,1401,9416,1
tX5181,56583,226,9527,0.9412553
tX5182,55131,2,8618,0.76100067
tX5183,51809,0,7332,0.58431986
tX5184,47518,0,6520,0.47554166
tX5185,44481,0,5449,0.34867099
tX5186,42371,0,4520,0.19410319
tX5187,41303,0,3989,0.10297074
tX5188,41234,0,3859,0.04936341
tX5189,42394,0,3838,0.02859057
tX5190,45069,118,3834,0.02970739
tX5191,51192,1295,3689,0.11279875
tX5192,56798,4369,3179,0.27764128
tX5193,59971,8773,2340,0.52579853
tX5194,61132,13821,1991,0.46012955
tX5195,62772,18482,2206,0.3473308
tX5196,64783,21851,2303,0.27697119
tX5197,64596,23227,2101,0.33616261
tX5198,63687,23406,1737,0.41255305
tX5199,62690,22735,1501,0.46817065
tX5200,61245,20267,1234,0.48157248
tX5201,59302,16421,1034,0.57203484
tX5202,58868,11402,822,0.75429975
tX5203,58408,6144,740,0.92316283
tX5204,57220,2151,730,1
tX5205,54908,315,1273,0.9412553
tX5206,54271,5,2545,0.76100067
tX5207,51589,0,4292,0.58431986
tX5208,47353,0,5835,0.47554166
tX5209,44669,0,6631,0.34867099
tX5210,42996,0,6951,0.19410319
tX5211,42200,0,7656,0.10297074
tX5212,41931,0,8034,0.04936341
tX5213,42837,0,7745,0.02859057
tX5214,45633,109,7433,0.02970739
tX5215,51599,1371,7086,0.11279875
tX5216,57075,4680,5759,0.27764128
tX5217,60312,9695,3283,0.52579853
tX5218,61955,14642,2035,0.46012955
tX5219,63771,18857,1751,0.3473308
tX5220,65454,21639,1644,0.27697119
tX5221,65033,22968,1882,0.33616261
tX5222,64128,22939,2251,0.41255305
tX5223,63937,21505,2694,0.46817065
tX5224,62799,18915,2924,0.48157248
tX5225,61619,15078,2962,0.57203484
tX5226,61035,10326,2393,0.75429975
tX5227,60390,5570,1818,0.92316283
tX5228,59377,1990,1515,1
tX5229,57004,292,2098,0.9412553
tX5230,56031,3,3247,0.76100067
tX5231,52993,0,4281,0.58431986
tX5232,48466,0,4962,0.47554166
tX5233,45106,0,4712,0.34867099
tX5234,43026,0,4493,0.19410319
tX5235,42028,0,4229,0.10297074
tX5236,42073,0,3786,0.04936341
tX5237,42782,0,3281,0.02859057
tX5238,45553,88,2773,0.02970739
tX5239,51386,1141,2554,0.11279875
tX5240,57243,3833,2343,0.27764128
tX5241,60529,8032,2368,0.52579853
tX5242,62419,12485,1781,0.46012955
tX5243,64475,16620,1800,0.3473308
tX5244,65908,19616,2351,0.27697119
tX5245,64986,21145,2826,0.33616261
tX5246,63944,21666,2679,0.41255305
tX5247,62689,20836,2669,0.46817065
tX5248,61295,18494,2565,0.48157248
tX5249,60390,14750,2633,0.57203484
tX5250,59700,10053,2513,0.75429975
tX5251,58292,5358,2388,0.92316283
tX5252,57092,1950,2348,1
tX5253,54120,275,2650,0.9412553
tX5254,52884,0,3782,0.76100067
tX5255,50421,0,4418,0.58431986
tX5256,46672,0,4492,0.47554166
tX5257,43549,0,4722,0.34867099
tX5258,41640,0,5123,0.19410319
tX5259,40295,0,5687,0.10297074
tX5260,40401,0,5906,0.04936341
tX5261,40412,0,5687,0.02859057
tX5262,41396,78,5839,0.02970739
tX5263,43608,1001,5642,0.11279875
tX5264,47072,3516,5117,0.27764128
tX5265,50679,7374,4558,0.52579853
tX5266,53982,11653,4291,0.46012955
tX5267,55770,15566,3459,0.3473308
tX5268,56771,18093,3383,0.27697119
tX5269,56327,19097,3158,0.33616261
tX5270,54485,19072,3321,0.41255305
tX5271,52913,18093,3613,0.46817065
tX5272,52072,15839,4510,0.48157248
tX5273,51056,12440,6184,0.57203484
tX5274,50830,8713,8102,0.75429975
tX5275,50871,4652,9101,0.92316283
tX5276,50250,1657,8535,1
tX5277,48034,216,7129,0.9412553
tX5278,47343,0,6148,0.76100067
tX5279,45542,0,5405,0.58431986
tX5280,42377,0,4408,0.47554166
tX5281,39579,0,3780,0.34867099
tX5282,37355,0,3442,0.19410319
tX5283,36038,0,3710,0.10297074
tX5284,35569,0,3556,0.04936341
tX5285,35806,0,3540,0.02859057
tX5286,35707,86,3553,0.02970739
tX5287,36052,1137,3586,0.11279875
tX5288,38679,3931,2882,0.27764128
tX5289,41857,8249,2010,0.52579853
tX5290,44496,12632,1512,0.46012955
tX5291,46476,16579,1246,0.3473308
tX5292,48616,19408,1085,0.27697119
tX5293,48409,20894,1064,0.33616261
tX5294,46966,21211,1142,0.41255305
tX5295,45943,20205,1240,0.46817065
tX5296,45405,17837,1430,0.48157248
tX5297,45254,13815,1625,0.57203484
tX5298,46177,9189,1909,0.75429975
tX5299,47482,4909,2463,0.92316283
tX5300,47426,1516,3013,1
tX5301,46885,175,3767,0.9412553
tX5302,47798,0,5109,0.76100067
tX5303,46699,0,5848,0.58431986
tX5304,43771,0,5628,0.47554166
tX5305,41414,0,4892,0.34867099
tX5306,39906,0,4490,0.19410319
tX5307,38910,0,3723,0.10297074
tX5308,38762,0,3504,0.04936341
tX5309,39549,0,3604,0.02859057
tX5310,43140,55,3543,0.02970739
tX5311,49972,889,3204,0.11279875
tX5312,56241,3243,2493,0.27764128
tX5313,59984,6836,1341,0.52579853
tX5314,62021,10769,781,0.46012955
tX5315,63888,14353,781,0.3473308
tX5316,65233,17099,1016,0.27697119
tX5317,64934,18827,1474,0.33616261
tX5318,64347,18799,1794,0.41255305
tX5319,63298,17641,1817,0.46817065
tX5320,62035,15133,1791,0.48157248
tX5321,60897,11787,2139,0.57203484
tX5322,59988,7994,3048,0.75429975
tX5323,59422,4251,4013,0.92316283
tX5324,58573,1361,4566,1
tX5325,56227,132,4824,0.9412553
tX5326,55119,0,5317,0.76100067
tX5327,51283,0,5822,0.58431986
tX5328,47660,0,5749,0.47554166
tX5329,44274,0,5505,0.34867099
tX5330,43475,0,5315,0.19410319
tX5331,42785,0,5464,0.10297074
tX5332,42980,0,5097,0.04936341
tX5333,43658,0,4858,0.02859057
tX5334,46372,53,4555,0.02970739
tX5335,52336,940,3405,0.11279875
tX5336,58006,3572,2278,0.27764128
tX5337,61979,7538,1414,0.52579853
tX5338,63988,11949,883,0.46012955
tX5339,66729,16074,788,0.3473308
tX5340,68219,18952,744,0.27697119
tX5341,67976,20519,950,0.33616261
tX5342,66990,20764,1407,0.41255305
tX5343,66563,19384,1849,0.46817065
tX5344,64589,17070,2490,0.48157248
tX5345,61262,13644,3238,0.57203484
tX5346,60612,9298,3900,0.75429975
tX5347,59870,4905,4481,0.92316283
tX5348,58886,1655,4654,1
tX5349,56576,168,4432,0.9412553
tX5350,55566,0,4960,0.76100067
tX5351,51791,0,4905,0.58431986
tX5352,47518,0,4753,0.47554166
tX5353,44281,0,4378,0.34867099
tX5354,42773,0,3962,0.19410319
tX5355,42007,0,3571,0.10297074
tX5356,42281,0,3325,0.04936341
tX5357,43054,0,3288,0.02859057
tX5358,46147,56,3099,0.02970739
tX5359,52760,867,2925,0.11279875
tX5360,58582,3474,2486,0.27764128
tX5361,62497,7279,1699,0.52579853
tX5362,63863,11627,1571,0.46012955
tX5363,65679,15437,1474,0.3473308
tX5364,67163,18117,1539,0.27697119
tX5365,66924,19573,1871,0.33616261
tX5366,66027,19310,2116,0.41255305
tX5367,64671,17754,2280,0.46817065
tX5368,63399,15471,2583,0.48157248
tX5369,62571,12181,2825,0.57203484
tX5370,61969,8098,3198,0.75429975
tX5371,61072,4123,3660,0.92316283
tX5372,59528,1367,3910,1
tX5373,57321,163,3993,0.9412553
tX5374,56126,0,4707,0.76100067
tX5375,52540,0,5401,0.58431986
tX5376,48666,0,5450,0.47554166
tX5377,45774,0,5333,0.34867099
tX5378,43893,0,5490,0.19410319
tX5379,42589,0,5698,0.10297074
tX5380,42972,0,5768,0.04936341
tX5381,43865,0,6151,0.02859057
tX5382,46925,63,6628,0.02970739
tX5383,53388,983,6949,0.11279875
tX5384,58845,3999,6177,0.27764128
tX5385,61936,8500,5139,0.52579853
tX5386,63567,13452,4860,0.46012955
tX5387,65359,18107,4777,0.3473308
tX5388,67104,21266,4810,0.27697119
tX5389,66767,22921,5481,0.33616261
tX5390,66898,22987,6399,0.41255305
tX5391,66011,21471,7203,0.46817065
tX5392,65434,18651,8032,0.48157248
tX5393,63919,14499,9257,0.57203484
tX5394,63056,9485,10798,0.75429975
tX5395,62220,4792,11839,0.92316283
tX5396,61093,1512,11695,1
tX5397,58859,134,11883,0.9412553
tX5398,57667,0,12692,0.76100067
tX5399,54468,0,13339,0.58431986
tX5400,50331,0,14184,0.47554166
tX5401,46461,0,15425,0.34867099
tX5402,44975,0,15559,0.19410319
tX5403,44194,0,14170,0.10297074
tX5404,44719,0,12948,0.04936341
tX5405,45615,0,11514,0.02859057
tX5406,48351,46,10699,0.02970739
tX5407,54831,857,10198,0.11279875
tX5408,60310,3349,9425,0.27764128
tX5409,63344,6943,8486,0.52579853
tX5410,64631,11285,7845,0.46012955
tX5411,66155,15165,7390,0.3473308
tX5412,67147,17955,7447,0.27697119
tX5413,66715,19283,7397,0.33616261
tX5414,65256,19124,7430,0.41255305
tX5415,63990,17491,7309,0.46817065
tX5416,62904,14596,6876,0.48157248
tX5417,60907,10478,6298,0.57203484
tX5418,59831,6234,6281,0.75429975
tX5419,59950,2845,6305,0.92316283
tX5420,57833,746,6074,1
tX5421,55314,79,6158,0.9412553
tX5422,54226,0,6434,0.76100067
tX5423,50957,0,6406,0.58431986
tX5424,47624,0,5660,0.47554166
tX5425,44371,0,5357,0.34867099
tX5426,42468,0,4191,0.19410319
tX5427,41351,0,4167,0.10297074
tX5428,40674,0,4530,0.04936341
tX5429,40492,0,3785,0.02859057
tX5430,40847,38,3262,0.02970739
tX5431,42354,687,3241,0.11279875
tX5432,45397,2743,2889,0.27764128
tX5433,48673,6178,2280,0.52579853
tX5434,51882,9704,1871,0.46012955
tX5435,53904,12441,1584,0.3473308
tX5436,55322,14490,1523,0.27697119
tX5437,54495,15331,1730,0.33616261
tX5438,52625,15207,1950,0.41255305
tX5439,51376,13864,2475,0.46817065
tX5440,50734,11605,2426,0.48157248
tX5441,49732,9042,2666,0.57203484
tX5442,50166,6019,2919,0.75429975
tX5443,49639,3160,2440,0.92316283
tX5444,48738,971,2826,1
tX5445,47379,88,2907,0.9412553
tX5446,47021,0,2876,0.76100067
tX5447,44752,0,2950,0.58431986
tX5448,42112,0,3022,0.47554166
tX5449,39742,0,2705,0.34867099
tX5450,37796,0,2602,0.19410319
tX5451,36665,0,2599,0.10297074
tX5452,36237,0,2458,0.04936341
tX5453,36227,0,2367,0.02859057
tX5454,36572,8,2213,0.02970739
tX5455,37288,221,2109,0.11279875
tX5456,39102,1078,2069,0.27764128
tX5457,42446,2188,2112,0.52579853
tX5458,44833,3388,2211,0.46012955
tX5459,47128,4823,2189,0.3473308
tX5460,49516,6162,2544,0.27697119
tX5461,49488,7174,3045,0.33616261
tX5462,47692,7472,3405,0.41255305
tX5463,46226,7071,4017,0.46817065
tX5464,45606,6278,4478,0.48157248
tX5465,45630,4900,5176,0.57203484
tX5466,47008,3350,5726,0.75429975
tX5467,47989,1711,6199,0.92316283
tX5468,47695,504,6613,1
tX5469,47387,41,6492,0.9412553
tX5470,46884,0,5987,0.76100067
tX5471,45158,0,6141,0.58431986
tX5472,42381,0,6245,0.47554166
tX5473,40100,0,6316,0.34867099
tX5474,38712,0,5873,0.19410319
tX5475,38220,0,5782,0.10297074
tX5476,38483,0,5518,0.04936341
tX5477,39643,0,5528,0.02859057
tX5478,43570,9,5440,0.02970739
tX5479,51426,190,5283,0.11279875
tX5480,57413,872,4685,0.27764128
tX5481,60718,1948,4100,0.52579853
tX5482,62349,3309,3876,0.46012955
tX5483,64473,4581,3661,0.3473308
tX5484,65724,5496,3731,0.27697119
tX5485,64981,6031,4163,0.33616261
tX5486,64113,6245,4961,0.41255305
tX5487,63439,6146,5366,0.46817065
tX5488,62173,5320,5845,0.48157248
tX5489,60294,4320,6365,0.57203484
tX5490,59721,3084,6593,0.75429975
tX5491,59601,1699,7014,0.92316283
tX5492,58798,499,7729,1
tX5493,57183,31,7850,0.9412553
tX5494,55530,0,7960,0.76100067
tX5495,51438,0,8037,0.58431986
tX5496,47028,0,7804,0.47554166
tX5497,43915,0,7678,0.34867099
tX5498,42126,0,7495,0.19410319
tX5499,41242,0,7726,0.10297074
tX5500,41180,0,7638,0.04936341
tX5501,42159,0,7766,0.02859057
tX5502,45550,20,7670,0.02970739
tX5503,52389,370,7320,0.11279875
tX5504,57848,1694,6678,0.27764128
tX5505,61105,3962,6178,0.52579853
tX5506,62636,6652,5683,0.46012955
tX5507,64224,9212,5043,0.3473308
tX5508,65813,10896,4599,0.27697119
tX5509,65334,12034,4406,0.33616261
tX5510,64867,12167,4136,0.41255305
tX5511,63361,11195,3702,0.46817065
tX5512,61641,9680,3465,0.48157248
tX5513,60253,7637,3264,0.57203484
tX5514,59631,5170,2579,0.75429975
tX5515,59032,2773,2416,0.92316283
tX5516,58004,794,2398,1
tX5517,56622,47,2376,0.9412553
tX5518,55150,0,2125,0.76100067
tX5519,50796,0,1928,0.58431986
tX5520,46113,0,1815,0.47554166
tX5521,43609,0,1866,0.34867099
tX5522,41836,0,2044,0.19410319
tX5523,41069,0,2145,0.10297074
tX5524,41165,0,2218,0.04936341
tX5525,42215,0,2324,0.02859057
tX5526,45703,30,2234,0.02970739
tX5527,52134,610,1858,0.11279875
tX5528,57746,2619,1536,0.27764128
tX5529,60705,5591,1022,0.52579853
tX5530,61817,9021,789,0.46012955
tX5531,63371,11481,776,0.3473308
tX5532,64880,12563,970,0.27697119
tX5533,63976,12703,1297,0.33616261
tX5534,63123,12518,1296,0.41255305
tX5535,61815,11579,1161,0.46817065
tX5536,60609,9765,1190,0.48157248
tX5537,59513,7552,1198,0.57203484
tX5538,59015,5140,1431,0.75429975
tX5539,58593,2528,1466,0.92316283
tX5540,57889,745,1326,1
tX5541,56731,58,1317,0.9412553
tX5542,55457,0,1407,0.76100067
tX5543,50993,0,1324,0.58431986
tX5544,46561,0,1072,0.47554166
tX5545,43873,0,858,0.34867099
tX5546,42194,0,756,0.19410319
tX5547,41232,0,827,0.10297074
tX5548,41296,0,947,0.04936341
tX5549,42496,0,958,0.02859057
tX5550,45873,30,841,0.02970739
tX5551,52506,620,823,0.11279875
tX5552,57784,2505,722,0.27764128
tX5553,60666,5728,411,0.52579853
tX5554,61975,9486,176,0.46012955
tX5555,63506,12919,203,0.3473308
tX5556,64590,14905,697,0.27697119
tX5557,64093,15703,898,0.33616261
tX5558,63294,15289,827,0.41255305
tX5559,62223,13755,723,0.46817065
tX5560,61236,11978,705,0.48157248
tX5561,59810,9673,801,0.57203484
tX5562,59528,6528,975,0.75429975
tX5563,59144,3339,1212,0.92316283
tX5564,58187,974,1459,1
tX5565,56710,73,1943,0.9412553
tX5566,55360,0,2536,0.76100067
tX5567,51400,0,2900,0.58431986
tX5568,47051,0,3175,0.47554166
tX5569,44247,0,3024,0.34867099
tX5570,42726,0,2728,0.19410319
tX5571,41813,0,2442,0.10297074
tX5572,41907,0,2219,0.04936341
tX5573,42805,0,2055,0.02859057
tX5574,46095,30,1957,0.02970739
tX5575,52677,710,1855,0.11279875
tX5576,57923,3376,1716,0.27764128
tX5577,60736,7799,1332,0.52579853
tX5578,62124,13000,811,0.46012955
tX5579,63526,17692,942,0.3473308
tX5580,64541,21111,1315,0.27697119
tX5581,63681,22546,1630,0.33616261
tX5582,62508,21839,1662,0.41255305
tX5583,61020,20026,1508,0.46817065
tX5584,59708,17338,1146,0.48157248
tX5585,58602,13574,1083,0.57203484
tX5586,57934,8878,1225,0.75429975
tX5587,57133,4280,1352,0.92316283
tX5588,55973,1179,1623,1
tX5589,54352,71,2615,0.9412553
tX5590,53074,0,4104,0.76100067
tX5591,49287,0,5015,0.58431986
tX5592,45706,0,5360,0.47554166
tX5593,43002,0,5200,0.34867099
tX5594,41094,0,4997,0.19410319
tX5595,39781,0,4547,0.10297074
